,name,slug_club,displayName,slug_player,status.lastFiveSo5Appearances,status.lastFiveSo5AverageScore,status.lastFifteenSo5Appearances,status.lastFifteenSo5AverageScore,status.playingStatus,position,score,level_score,mins_played,yellow_card,was_fouled,error_lead_to_shot,double_double,triple_double,triple_triple,poss_lost_ctrl,duel_lost,duel_won,big_chance_created,adjusted_total_att_assist,accurate_pass,successful_final_third_passes,ontarget_scoring_att,won_contest,pen_area_entries,penalty_kick_missed,big_chance_missed,saves,saved_ibox,good_high_claim,punches,dive_save,dive_catch,cross_not_claimed,six_second_violation,gk_smother,accurate_keeper_sweeper,goals,accurate_long_balls,missed_pass,three_goals_conceded,clean_sheet_60,penalty_save,fouls,goals_conceded,won_tackle,blocked_cross,outfielder_block,poss_won,interception_won,effective_clearance,long_pass_own_to_opp_success,penalty_conceded,goal_assist,assist_penalty_won,red_card,last_man_tackle,error_lead_to_goal,clearance_off_line,own_goals
1131,Sevilla FC,sevilla-sevilla-1890,Anthony Martial,anthony-martial,3,58.46666666666667,5,48.64,substitute,Forward,21.919999999999998,0.0,17.4,0.0,0.2,0.0,0.0,0.0,0.0,2.4,0.8,1.6,0.0,0.2,2.4,1.2,0.4,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,Sevilla FC,sevilla-sevilla-1890,Antonio Zarzana,antonio-zarzana,0,0.0,0,0.0,not_playing,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,Sevilla FC,sevilla-sevilla-1890,Bono,yassine-bounou,5,52.36,11,55.61818181818182,starter,Goalkeeper,52.98,0.0,90.0,0.4,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.4,0.4,0.8,0.8,0.0,0.0,0.0,0.0,0.4,0.0,7.2,8.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
1134,Sevilla FC,sevilla-sevilla-1890,Diego Carlos,diego-carlos-santos-silva,5,49.33999999999999,15,53.92666666666666,starter,Defender,38.1,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,1.4,2.8,0.0,0.4,38.2,2.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.6,0.0,0.0,0.0,0.8,0.4,0.4,0.0,0.4,3.6,0.4,1.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,Sevilla FC,sevilla-sevilla-1890,Erik Lamela,erik-lamela,0,0.0,0,0.0,not_playing,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,Sevilla FC,sevilla-sevilla-1890,Fernando,fernando-francisco-reges,5,43.32,13,47.37692307692308,starter,Midfielder,38.32,0.0,66.2,0.2,0.4,0.0,0.0,0.0,0.0,3.8,1.0,2.0,0.0,0.6,32.6,3.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.2,5.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,Sevilla FC,sevilla-sevilla-1890,Gonzalo Montiel,gonzalo-ariel-montiel,1,41.6,8,40.7,not_playing,Defender,8.32,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.0,0.0,5.2,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,Sevilla FC,sevilla-sevilla-1890,Ivan Rakitić,ivan-rakitic,5,59.56,14,58.19999999999999,starter,Midfielder,59.040000000000006,0.0,75.0,0.0,0.8,0.2,0.6,0.0,0.0,11.8,2.0,3.6,0.0,0.4,40.8,9.2,0.4,0.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.2,7.0,0.0,0.0,0.0,1.0,0.6,1.2,0.0,0.2,6.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,Sevilla FC,sevilla-sevilla-1890,Iván Romero,ivan-romero-de-avila-araque,0,0.0,3,34.03333333333333,not_playing,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,Sevilla FC,sevilla-sevilla-1890,Javi Díaz,javier-diaz-sanchez,0,0.0,1,35.4,not_playing,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,Sevilla FC,sevilla-sevilla-1890,Jesús Navas,jesus-navas-gonzalez,4,31.775,4,31.775,substitute,Defender,35.88,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.8,1.6,0.0,0.2,23.4,7.4,0.0,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.8,0.0,0.2,0.0,0.0,0.4,0.2,0.2,0.0,2.4,0.8,1.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,Sevilla FC,sevilla-sevilla-1890,Joan Jordán,joan-jordan-moreno,4,41.25,14,41.92142857142857,regular,Midfielder,31.78,0.0,41.8,0.4,0.6,0.0,0.2,0.0,0.0,7.6,3.4,3.8,0.0,0.4,22.4,4.8,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.4,0.2,0.6,0.0,0.4,2.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,Sevilla FC,sevilla-sevilla-1890,José Ángel Carmona,jose-angel-carmona-navarro,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,Sevilla FC,sevilla-sevilla-1890,Juan Alcedo,juan-maria-alcedo-serrano,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,Sevilla FC,sevilla-sevilla-1890,Juanlu Sánchez,juan-luis-sanchez-velasco,0,0.0,1,19.8,not_playing,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,Sevilla FC,sevilla-sevilla-1890,Jules Koundé,jules-kounde,4,39.1,11,43.53636363636363,starter,Defender,36.32,0.0,69.2,0.2,0.0,0.0,0.2,0.0,0.0,11.0,3.0,4.0,0.2,0.2,52.6,7.2,0.2,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,8.2,0.0,0.2,0.0,0.4,0.6,0.8,0.0,0.6,4.4,0.4,3.0,4.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
1147,Sevilla FC,sevilla-sevilla-1890,Karim Rekik,karim-rekik,2,47.55,10,39.88,substitute,Defender,7.720000000000001,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,6.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,Sevilla FC,sevilla-sevilla-1890,Kike Salas,enrique-jesus-salas-valiente,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,Sevilla FC,sevilla-sevilla-1890,Lucas Ocampos,lucas-ariel-ocampos,3,51.6,10,50.43,starter,Midfielder,39.339999999999996,0.0,68.6,0.2,0.4,0.0,0.0,0.0,0.0,12.2,4.6,4.2,0.0,1.0,19.0,9.4,0.6,1.6,2.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,5.4,0.0,0.0,0.0,1.2,0.6,1.0,0.0,0.0,4.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,Sevilla FC,sevilla-sevilla-1890,Ludwig Augustinsson,ludwig-augustinsson,2,22.25,8,34.15,substitute,Defender,13.38,0.0,14.4,0.4,0.0,0.0,0.0,0.0,0.0,3.4,0.8,0.6,0.0,0.0,5.2,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.2,0.4,0.4,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,Sevilla FC,sevilla-sevilla-1890,Luismi Cruz,luis-miguel-cruz-hernandez,0,0.0,1,24.9,not_playing,Forward,5.3,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,Sevilla FC,sevilla-sevilla-1890,Marcos Acuña,marcos-javier-acuna,4,45.7,12,52.38333333333333,starter,Defender,31.96,0.0,68.8,0.6,0.0,0.0,0.0,0.0,0.0,13.8,4.6,5.2,0.0,2.4,34.8,8.8,0.0,1.8,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.6,0.0,0.4,0.0,1.4,0.4,0.2,0.0,0.0,4.6,0.4,0.8,3.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,Sevilla FC,sevilla-sevilla-1890,Marko Dmitrović,marko-dmitrovic,0,0.0,2,50.8,not_playing,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,Sevilla FC,sevilla-sevilla-1890,Munir,munir-el-haddadi-mohamed,3,46.23333333333333,8,38.825,substitute,Forward,27.46,0.0,25.6,0.2,0.8,0.0,0.0,0.0,0.0,2.8,2.2,2.0,0.0,0.6,6.4,3.0,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,Sevilla FC,sevilla-sevilla-1890,Nacho Quintana,ignacio-quintana-navarro,0,0.0,0,0.0,not_playing,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,Sevilla FC,sevilla-sevilla-1890,Nemanja Gudelj,nemanja-gudelj,2,28.55,9,32.63333333333333,substitute,Midfielder,20.02,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.8,0.8,0.0,0.0,21.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.6,2.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,Sevilla FC,sevilla-sevilla-1890,Pablo Pérez,pablo-perez-rico,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,Sevilla FC,sevilla-sevilla-1890,Papu Gómez,alejandro-dario-gomez,5,63.33999999999999,15,54.39333333333333,starter,Midfielder,45.82000000000001,0.0,54.8,0.0,1.8,0.0,0.0,0.0,0.0,7.8,4.6,3.2,0.4,0.6,23.6,7.8,0.4,0.4,2.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.4,0.0,0.0,0.0,0.8,0.6,0.2,0.0,0.0,2.0,0.6,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0
1159,Sevilla FC,sevilla-sevilla-1890,Pedro Ortiz,pedro-ortiz-bernat,0,0.0,0,0.0,not_playing,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,Sevilla FC,sevilla-sevilla-1890,Rafa Mir,rafael-mir-vicente,4,49.25,13,39.1,regular,Forward,31.639999999999997,0.0,38.6,0.0,0.2,0.0,0.0,0.0,0.0,5.2,3.2,2.0,0.0,0.2,5.2,1.4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,Sevilla FC,sevilla-sevilla-1890,Suso,jesus-joaquin-fernandez-saez-de-la-torre,0,0.0,0,0.0,not_playing,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,Sevilla FC,sevilla-sevilla-1890,Tecatito,jesus-manuel-corona-ruiz,4,46.85,14,40.85,starter,Forward,38.96,0.0,63.0,0.2,2.4,0.0,0.2,0.0,0.0,11.2,3.8,4.8,0.0,1.6,22.2,7.6,0.0,0.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,Sevilla FC,sevilla-sevilla-1890,Thomas Delaney,thomas-delaney,5,41.28,9,42.78888888888889,regular,Midfielder,44.660000000000004,0.0,68.6,0.0,1.4,0.0,0.4,0.0,0.2,9.8,3.8,7.0,0.2,0.6,28.6,5.4,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,8.6,0.0,0.0,0.0,1.2,0.6,1.4,0.0,0.2,5.2,1.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
1164,Sevilla FC,sevilla-sevilla-1890,Valentino Fattore,valentino-fattore-scotta,0,0.0,1,22.5,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,Sevilla FC,sevilla-sevilla-1890,Youssef En-Nesyri,youssef-en-nesyri,5,32.96,10,36.32,regular,Forward,34.54,0.0,39.2,0.0,0.4,0.0,0.0,0.0,0.0,3.6,3.4,2.4,0.0,0.0,4.6,2.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
1166,Sevilla FC,sevilla-sevilla-1890,Óliver Torres,oliver-torres-munoz,5,31.88,13,36.57692307692308,substitute,Midfielder,32.72,0.0,25.6,0.0,0.4,0.0,0.0,0.0,0.0,4.4,2.0,1.4,0.2,0.6,19.8,7.4,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.4,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,2.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,Stade Brestois 29,brest-brest,Axel Camblan,axel-camblan,0,0.0,0,0.0,not_playing,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,Stade Brestois 29,brest-brest,Brendan Chardonnet,brendan-chardonnet,4,46.525,12,58.375,starter,Defender,37.220000000000006,0.0,59.8,0.0,0.0,0.0,0.4,0.0,0.0,7.8,2.4,2.2,0.0,0.0,26.4,3.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,7.6,0.0,0.2,0.0,0.6,0.6,0.6,0.0,0.4,3.6,2.2,3.8,4.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
1169,Stade Brestois 29,brest-brest,Christophe Hérelle,christophe-herelle,3,54.06666666666666,12,53.31666666666666,starter,Defender,32.44,0.0,54.0,0.0,0.0,0.0,0.4,0.0,0.0,4.8,1.2,2.4,0.0,0.0,24.4,1.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,4.0,0.0,0.0,0.0,0.4,0.8,0.4,0.2,0.4,2.2,1.8,1.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,Stade Brestois 29,brest-brest,Dénys Bain,denys-bain,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,Stade Brestois 29,brest-brest,Franck Honorat,franck-honorat,5,58.62,15,60.1,starter,Forward,58.620000000000005,0.0,89.0,0.0,1.0,0.0,0.2,0.0,0.0,16.0,5.0,3.8,0.2,1.6,18.8,7.8,0.4,1.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
1172,Stade Brestois 29,brest-brest,Gautier Larsonneur,gautier-larsonneur,0,0.0,0,0.0,not_playing,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,Stade Brestois 29,brest-brest,Grégoire Coudert,gregoire-coudert,0,0.0,0,0.0,not_playing,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,Stade Brestois 29,brest-brest,Haris Belkebla,haris-belkebla,2,33.2,8,43.85,substitute,Midfielder,13.280000000000001,0.0,18.8,0.0,0.0,0.2,0.0,0.0,0.0,1.6,1.2,1.0,0.0,0.0,6.8,1.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,Stade Brestois 29,brest-brest,Hiang'a Mananga Mbock,hiang-a-mananga-mbock,2,24.75,3,25.73333333333333,substitute,Midfielder,9.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,Stade Brestois 29,brest-brest,Hugo Magnetti,hugo-magnetti,5,51.92,12,44.82499999999999,starter,Midfielder,51.92,0.0,87.6,0.0,1.2,0.0,0.0,0.2,0.0,9.2,4.4,5.2,0.0,0.4,35.2,6.2,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.8,0.0,0.0,0.0,0.2,1.0,2.4,0.2,0.0,7.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,Stade Brestois 29,brest-brest,Irvin Cardona,irvin-cardona,3,24.4,12,29.7,substitute,Forward,14.64,0.0,10.2,0.0,0.2,0.0,0.0,0.0,0.0,2.8,1.4,0.2,0.0,0.0,1.2,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
